ranking_local_date,account_id,rank,symbol,rank_pct_change,run_found,run_id,trade_day_utc,started_at_utc,started_at_local,position_found,position_id,position_status,close_reason,entry_price,entry_fill_avg_price,exit_fill_avg_price,opened_at_utc,closed_at_utc,return_pct,return_basis
2026-03-18,acc02,3,AINUSDT,25.25,1,b18d261b-4514-48be-9ce4-647abc22bd23,2026-03-17,2026-03-17T23:45:00+00:00,2026-03-18T07:45:00+08:00,1,899,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.07811,,,2026-03-17T23:46:30+00:00,2026-03-18T03:55:05+00:00,,missing_exit_fill
2026-03-18,acc02,4,BANUSDT,21.41,1,b18d261b-4514-48be-9ce4-647abc22bd23,2026-03-17,2026-03-17T23:45:00+00:00,2026-03-18T07:45:00+08:00,1,900,CLOSED_TP,TAKE_PROFIT_FILLED,0.1692125357608,,,2026-03-17T23:47:00+00:00,2026-03-18T01:10:05+00:00,,missing_exit_fill
2026-03-18,acc02,5,ANIMEUSDT,16.68,1,b18d261b-4514-48be-9ce4-647abc22bd23,2026-03-17,2026-03-17T23:45:00+00:00,2026-03-18T07:45:00+08:00,1,901,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.005642,,0.0054568,2026-03-17T23:47:31+00:00,2026-03-18T07:23:04+00:00,3.2825239276852174,entry_to_exit_fill
2026-03-18,acc02,6,VANRYUSDT,16.66,1,b18d261b-4514-48be-9ce4-647abc22bd23,2026-03-17,2026-03-17T23:45:00+00:00,2026-03-18T07:45:00+08:00,1,902,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0075,,0.0067234336072446756,2026-03-17T23:48:01+00:00,2026-03-18T07:23:05+00:00,10.354218570070989,entry_to_exit_fill
2026-03-18,acc02,7,IDOLUSDT,15.27,1,b18d261b-4514-48be-9ce4-647abc22bd23,2026-03-17,2026-03-17T23:45:00+00:00,2026-03-18T07:45:00+08:00,1,903,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0295401444369,,,2026-03-17T23:48:31+00:00,2026-03-18T03:55:05+00:00,,missing_exit_fill
2026-03-18,acc02,8,MBOXUSDT,14.86,1,b18d261b-4514-48be-9ce4-647abc22bd23,2026-03-17,2026-03-17T23:45:00+00:00,2026-03-18T07:45:00+08:00,1,904,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.02039,,0.01884,2026-03-17T23:49:01+00:00,2026-03-18T07:23:05+00:00,7.601765571358506,entry_to_exit_fill
2026-03-18,acc02,9,HYPERUSDT,14.72,1,b18d261b-4514-48be-9ce4-647abc22bd23,2026-03-17,2026-03-17T23:45:00+00:00,2026-03-18T07:45:00+08:00,1,905,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.1082,,0.0991,2026-03-17T23:49:31+00:00,2026-03-18T07:23:05+00:00,8.410351201478752,entry_to_exit_fill
2026-03-18,acc02,10,NAORISUSDT,12.29,1,b18d261b-4514-48be-9ce4-647abc22bd23,2026-03-17,2026-03-17T23:45:00+00:00,2026-03-18T07:45:00+08:00,1,906,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0673375632421,,0.06522,2026-03-17T23:50:02+00:00,2026-03-18T07:23:05+00:00,3.1446983528148786,entry_to_exit_fill
2026-03-18,acc03,1,SIRENUSDT,54.32,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,871,CLOSED_SL,STOP_LOSS_FILLED,0.724774950495,0.72482,,2026-03-17T23:40:13+00:00,2026-03-18T07:10:05+00:00,,missing_exit_fill
2026-03-18,acc03,2,POLYXUSDT,28.55,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,874,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0540208956874,0.0540169,0.04598,2026-03-17T23:40:13+00:00,2026-03-18T12:33:04+00:00,14.884787793837859,entry_to_exit_fill
2026-03-18,acc03,3,AINUSDT,25.25,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,876,CLOSED_SL,STOP_LOSS_FILLED,0.0787270113086,0.0787,,2026-03-17T23:40:13+00:00,2026-03-18T08:34:04+00:00,,missing_exit_fill
2026-03-18,acc03,4,BANUSDT,21.41,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,879,CLOSED_TP,TAKE_PROFIT_FILLED,0.1702178322581,,,2026-03-17T23:40:13+00:00,2026-03-18T01:10:05+00:00,,missing_exit_fill
2026-03-18,acc03,5,ANIMEUSDT,16.68,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,883,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0056590628005,,0.005136,2026-03-17T23:40:13+00:00,2026-03-18T12:33:05+00:00,9.242922705395411,entry_to_exit_fill
2026-03-18,acc03,6,VANRYUSDT,16.66,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,886,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.007293,,0.006409,2026-03-17T23:40:13+00:00,2026-03-18T12:33:05+00:00,12.121212121212125,entry_to_exit_fill
2026-03-18,acc03,7,IDOLUSDT,15.27,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,889,CLOSED_SL,STOP_LOSS_FILLED,0.02952,,,2026-03-17T23:40:13+00:00,2026-03-18T05:01:05+00:00,,missing_exit_fill
2026-03-18,acc03,8,MBOXUSDT,14.86,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,892,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.02037,,0.0179193,2026-03-17T23:40:13+00:00,2026-03-18T12:33:05+00:00,12.030927835051546,entry_to_exit_fill
2026-03-18,acc03,9,HYPERUSDT,14.72,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,894,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.1089,,0.0953,2026-03-17T23:40:13+00:00,2026-03-18T12:33:05+00:00,12.488521579430671,entry_to_exit_fill
2026-03-18,acc03,10,NAORISUSDT,12.29,1,e3b63586-f2d7-4dc3-bf01-ebdc318875e3,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-03-18,acc04,1,SIRENUSDT,54.32,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,869,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.7247826373626,,,2026-03-17T23:40:13+00:00,2026-03-18T03:55:05+00:00,,missing_exit_fill
2026-03-18,acc04,2,POLYXUSDT,28.55,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,875,CLOSED_SL,STOP_LOSS_FILLED,0.0531533492296,0.04534,,2026-03-17T23:40:13+00:00,2026-03-19T00:04:02+00:00,,missing_exit_fill
2026-03-18,acc04,3,AINUSDT,25.25,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,877,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0787237187127,,,2026-03-17T23:40:13+00:00,2026-03-18T03:55:05+00:00,,missing_exit_fill
2026-03-18,acc04,4,BANUSDT,21.41,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,880,CLOSED_TP,TAKE_PROFIT_FILLED,0.1702144787645,,,2026-03-17T23:40:13+00:00,2026-03-18T01:10:05+00:00,,missing_exit_fill
2026-03-18,acc04,5,ANIMEUSDT,16.68,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,884,CLOSED_SL,STOP_LOSS_FILLED,0.005659,,0.005036,2026-03-17T23:40:13+00:00,2026-03-19T00:10:03+00:00,11.00901219296696,entry_to_exit_fill
2026-03-18,acc04,6,VANRYUSDT,16.66,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,887,CLOSED_SL,STOP_LOSS_FILLED,0.0072937566044,,0.006636,2026-03-17T23:40:13+00:00,2026-03-19T00:10:03+00:00,9.018077241612424,entry_to_exit_fill
2026-03-18,acc04,7,IDOLUSDT,15.27,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,890,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0295023298371,,,2026-03-17T23:40:13+00:00,2026-03-18T03:55:05+00:00,,missing_exit_fill
2026-03-18,acc04,8,MBOXUSDT,14.86,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,893,CLOSED_SL,STOP_LOSS_FILLED,0.02037,,0.01853,2026-03-17T23:40:13+00:00,2026-03-18T23:59:03+00:00,9.0328915071183,entry_to_exit_fill
2026-03-18,acc04,9,HYPERUSDT,14.72,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,895,CLOSED_SL,STOP_LOSS_FILLED,0.1089,,0.0936,2026-03-17T23:40:13+00:00,2026-03-18T23:59:03+00:00,14.049586776859499,entry_to_exit_fill
2026-03-18,acc04,10,NAORISUSDT,12.29,1,cce09c86-da44-4d3c-8478-7131d4b11284,2026-03-17,2026-03-17T23:40:12+00:00,2026-03-18T07:40:12+08:00,1,896,CLOSED_SL,STOP_LOSS_FILLED,0.0673680347116,,,2026-03-17T23:40:13+00:00,2026-03-18T22:49:43+00:00,,missing_exit_fill
2026-03-19,acc01,1,LYNUSDT,53.83,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,907,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0693697571885,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc01,2,SIRENUSDT,23.28,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,908,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.8879747933884,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc01,3,AINUSDT,21.31,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,910,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.09403,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc01,4,RIVERUSDT,17.01,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,911,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,26.46905,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc01,5,ENJUSDT,15.95,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,913,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.02362,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc01,6,AGTUSDT,15.94,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,915,CLOSED_SL,STOP_LOSS_FILLED,0.0067305791246,,,2026-03-18T23:40:14+00:00,2026-03-19T04:43:02+00:00,,missing_exit_fill
2026-03-19,acc01,7,FIGHTUSDT,14.12,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,917,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0037866457664,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc01,8,BEATUSDT,13.07,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,918,CLOSED_SL,STOP_LOSS_FILLED,0.5685,,,2026-03-18T23:40:14+00:00,2026-03-19T04:46:02+00:00,,missing_exit_fill
2026-03-19,acc01,9,COSUSDT,12.59,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,920,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.001652,,,2026-03-18T23:40:14+00:00,2026-03-19T08:42:02+00:00,,missing_exit_fill
2026-03-19,acc01,10,DEGOUSDT,11.81,1,b1788ce4-5bed-4cf2-aa82-32695d56bcfc,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,922,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,1.096536299292,,,2026-03-18T23:40:14+00:00,2026-03-19T09:20:21+00:00,,missing_exit_fill
2026-03-19,acc02,1,LYNUSDT,53.83,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,935,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0693276789685,,,2026-03-18T23:45:30+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc02,2,SIRENUSDT,23.28,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,936,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.887127142857,,,2026-03-18T23:46:00+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc02,3,AINUSDT,21.31,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,937,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.09434,,,2026-03-18T23:46:30+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc02,4,RIVERUSDT,17.01,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,938,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,25.9541,25.841,,2026-03-18T23:47:00+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc02,5,ENJUSDT,15.95,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,939,CLOSED_SL,STOP_LOSS_FILLED,0.02412,,,2026-03-18T23:47:30+00:00,2026-03-19T06:33:02+00:00,,missing_exit_fill
2026-03-19,acc02,6,AGTUSDT,15.94,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,940,CLOSED_SL,STOP_LOSS_FILLED,0.006706,,,2026-03-18T23:48:00+00:00,2026-03-19T04:43:02+00:00,,missing_exit_fill
2026-03-19,acc02,7,FIGHTUSDT,14.12,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,941,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0037428083344,,,2026-03-18T23:48:30+00:00,2026-03-19T03:55:02+00:00,,missing_exit_fill
2026-03-19,acc02,8,BEATUSDT,13.07,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,942,CLOSED_SL,STOP_LOSS_FILLED,0.5632394160584,,,2026-03-18T23:49:00+00:00,2026-03-19T04:46:02+00:00,,missing_exit_fill
2026-03-19,acc02,9,COSUSDT,12.59,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,943,CLOSED_SL,STOP_LOSS_FILLED,0.0016549580566,,,2026-03-18T23:49:30+00:00,2026-03-19T08:42:02+00:00,,missing_exit_fill
2026-03-19,acc02,10,DEGOUSDT,11.81,1,9eb2bb2b-8bb5-4552-9953-7dfc2b9b5d07,2026-03-18,2026-03-18T23:45:00+00:00,2026-03-19T07:45:00+08:00,1,944,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,1.0734,,,2026-03-18T23:50:00+00:00,2026-03-19T09:18:22+00:00,,missing_exit_fill
2026-03-19,acc03,1,LYNUSDT,53.83,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,909,CLOSED_SL,STOP_LOSS_FILLED,0.0693323137109,,,2026-03-18T23:40:14+00:00,2026-03-19T04:01:03+00:00,,missing_exit_fill
2026-03-19,acc03,2,SIRENUSDT,23.28,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,912,CLOSED_SL,STOP_LOSS_FILLED,0.8874601923077,,,2026-03-18T23:40:14+00:00,2026-03-19T04:46:02+00:00,,missing_exit_fill
2026-03-19,acc03,3,AINUSDT,21.31,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,914,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0940038936709,,,2026-03-18T23:40:14+00:00,2026-03-19T09:15:22+00:00,,missing_exit_fill
2026-03-19,acc03,4,RIVERUSDT,17.01,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,916,CLOSED_SL,STOP_LOSS_FILLED,26.456,,,2026-03-18T23:40:14+00:00,2026-03-19T04:14:02+00:00,,missing_exit_fill
2026-03-19,acc03,5,ENJUSDT,15.95,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,919,CLOSED_SL,STOP_LOSS_FILLED,0.0236189313463,,,2026-03-18T23:40:14+00:00,2026-03-19T06:33:02+00:00,,missing_exit_fill
2026-03-19,acc03,6,AGTUSDT,15.94,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,921,CLOSED_SL,STOP_LOSS_FILLED,0.00673,,,2026-03-18T23:40:14+00:00,2026-03-19T04:43:02+00:00,,missing_exit_fill
2026-03-19,acc03,7,FIGHTUSDT,14.12,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,923,CLOSED_SL,STOP_LOSS_FILLED,0.003786,,,2026-03-18T23:40:14+00:00,2026-03-19T04:03:02+00:00,,missing_exit_fill
2026-03-19,acc03,8,BEATUSDT,13.07,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,924,CLOSED_SL,STOP_LOSS_FILLED,0.5684470948012,,,2026-03-18T23:40:14+00:00,2026-03-19T04:46:02+00:00,,missing_exit_fill
2026-03-19,acc03,9,COSUSDT,12.59,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,925,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.001652,,,2026-03-18T23:40:14+00:00,2026-03-19T08:42:02+00:00,,missing_exit_fill
2026-03-19,acc03,10,DEGOUSDT,11.81,1,bb693a8f-42e6-4b7f-9ad5-398d35b2dfee,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,927,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,1.0963,,,2026-03-18T23:40:14+00:00,2026-03-19T09:15:22+00:00,,missing_exit_fill
2026-03-19,acc04,1,LYNUSDT,53.83,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,926,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0693227737603,0.06934,0.06934,2026-03-18T23:40:14+00:00,2026-03-19T03:55:02+00:00,-0.02484932261881046,entry_to_exit_fill
2026-03-19,acc04,2,SIRENUSDT,23.28,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,928,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.8873885714286,0.88756,0.88871,2026-03-18T23:40:14+00:00,2026-03-19T03:55:03+00:00,-0.1489120565608248,entry_to_exit_fill
2026-03-19,acc04,3,AINUSDT,21.31,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,929,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.09396,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:03+00:00,,missing_exit_fill
2026-03-19,acc04,4,RIVERUSDT,17.01,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,930,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,26.456,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:03+00:00,,missing_exit_fill
2026-03-19,acc04,5,ENJUSDT,15.95,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,931,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.02361,,,2026-03-18T23:40:14+00:00,2026-03-19T03:55:03+00:00,,missing_exit_fill
2026-03-19,acc04,6,AGTUSDT,15.94,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,932,CLOSED_SL,STOP_LOSS_FILLED,0.0067305857134,,,2026-03-18T23:40:14+00:00,2026-03-19T04:43:02+00:00,,missing_exit_fill
2026-03-19,acc04,7,FIGHTUSDT,14.12,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,933,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.003786,,,2026-03-18T23:40:15+00:00,2026-03-19T03:55:03+00:00,,missing_exit_fill
2026-03-19,acc04,8,BEATUSDT,13.07,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,1,934,CLOSED_SL,STOP_LOSS_FILLED,0.5683227513227,,,2026-03-18T23:40:15+00:00,2026-03-19T04:46:02+00:00,,missing_exit_fill
2026-03-19,acc04,9,COSUSDT,12.59,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-03-19,acc04,10,DEGOUSDT,11.81,1,f63759d6-a786-472a-ad1a-7b02e94776c2,2026-03-18,2026-03-18T23:40:13+00:00,2026-03-19T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-03-20,acc01,1,EDGEUSDT,80.35,1,6c6ede8c-5a2b-4586-b744-4af15e8c2b35,2026-03-19,2026-03-19T23:40:13+00:00,2026-03-20T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-03-20,acc01,2,LYNUSDT,52.8,1,6c6ede8c-5a2b-4586-b744-4af15e8c2b35,2026-03-19,2026-03-19T23:40:13+00:00,2026-03-20T07:40:13+08:00,1,946,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.1058550124688,0.10581,,2026-03-19T23:40:13+00:00,2026-03-20T03:55:36+00:00,,missing_exit_fill
2026-03-20,acc01,3,UAIUSDT,43.22,1,6c6ede8c-5a2b-4586-b744-4af15e8c2b35,2026-03-19,2026-03-19T23:40:13+00:00,2026-03-20T07:40:13+08:00,1,949,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.5815826388889,0.5817,,2026-03-19T23:40:13+00:00,2026-03-20T03:55:36+00:00,,missing_exit_fill
2026-03-20,acc01,4,AIAUSDT,28.61,1,6c6ede8c-5a2b-4586-b744-4af15e8c2b35,2026-03-19,2026-03-19T23:40:13+00:00,2026-03-20T07:40:13+08:00,1,952,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.1027623147023,0.1027982,,2026-03-19T23:40:13+00:00,2026-03-20T03:55:36+00:00,,missing_exit_fill
2026-03-20,acc01,5,STOUSDT,21.84,1,6c6ede8c-5a2b-4586-b744-4af15e8c2b35,2026-03-19,2026-03-19T23:40:13+00:00,2026-03-20T07:40:13+08:00,1,955,CLOSED_SL,STOP_LOSS_FILLED,0.0951490005615,0.09514000000000002,,2026-03-19T23:40:13+00:00,2026-03-20T11:05:36+00:00,,missing_exit_fill
2026-03-20,acc01,6,IRYSUSDT,15.97,1,6c6ede8c-5a2b-4586-b744-4af15e8c2b35,2026-03-19,2026-03-19T23:40:13+00:00,2026-03-20T07:40:13+08:00,1,958,CLOSED_SL,STOP_LOSS_FILLED,0.01975,0.01975,,2026-03-19T23:40:13+00:00,2026-03-20T10:33:36+00:00,,missing_exit_fill
2026-03-20,acc01,7,PTBUSDT,14.61,1,6c6ede8c-5a2b-4586-b744-4af15e8c2b35,2026-03-19,2026-03-19T23:40:13+00:00,2026-03-20T07:40:13+08:00,1,961,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0012609000724,0.00126,,2026-03-19T23:40:13+00:00,2026-03-20T03:55:37+00:00,,missing_exit_fill
